season_year,source_file,table_index,row_index,cell_count,cell_1,cell_1_url,cell_2,cell_2_url,cell_3,cell_3_url,cell_4,cell_4_url,cell_5,cell_5_url,cell_6,cell_6_url,cell_7,cell_7_url,cell_8,cell_8_url
2008,2008_wisconsin_challenge_series.html,3,19,8,19,,Gregg Haese,https://www.thethirdturn.com/wiki/Gregg_Haese,237,,2,https://www.thethirdturn.com/wiki/Gregg_Haese/Results/Wisconsin_Challenge_Series/2008,0,,1,,2,,,
2008,2008_wisconsin_challenge_series.html,3,20,8,20,,John Meidam,https://www.thethirdturn.com/wiki/John_Meidam,220,,2,https://www.thethirdturn.com/wiki/John_Meidam/Results/Wisconsin_Challenge_Series/2008,0,,1,,2,,,
2008,2008_wisconsin_challenge_series.html,3,21,8,21,,Andrew Morrissey,https://www.thethirdturn.com/wiki/Andrew_Morrissey,214,,2,https://www.thethirdturn.com/wiki/Andrew_Morrissey/Results/Wisconsin_Challenge_Series/2008,0,,1,,2,,,
2008,2008_wisconsin_challenge_series.html,3,22,8,22,,Tim Hintz,https://www.thethirdturn.com/wiki/Tim_Hintz,209,,2,https://www.thethirdturn.com/wiki/Tim_Hintz/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,23,8,23,,Mark Mackesy,https://www.thethirdturn.com/wiki/Mark_Mackesy,186,,2,https://www.thethirdturn.com/wiki/Mark_Mackesy/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,24,8,24,,Nate Van Wychen,https://www.thethirdturn.com/wiki/Nate_Van_Wychen,183,,2,https://www.thethirdturn.com/wiki/Nate_Van_Wychen/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,25,8,25,,Don Turner,https://www.thethirdturn.com/wiki/Don_Turner_(WI),181,,2,https://www.thethirdturn.com/wiki/Don_Turner_(WI)/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,26,8,26,,Lowell Bennett,https://www.thethirdturn.com/wiki/Lowell_Bennett,174,,2,https://www.thethirdturn.com/wiki/Lowell_Bennett/Results/Wisconsin_Challenge_Series/2008,0,,1,,1,,,
2008,2008_wisconsin_challenge_series.html,3,27,8,27,,Pete Vandermolen,https://www.thethirdturn.com/wiki/Pete_Vandermolen,168,,1,https://www.thethirdturn.com/wiki/Pete_Vandermolen/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,28,8,28,,Mark Schroeder,https://www.thethirdturn.com/wiki/Mark_Schroeder,159,,2,https://www.thethirdturn.com/wiki/Mark_Schroeder/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,29,8,29,,Maxwell Schultz,https://www.thethirdturn.com/wiki/Maxwell_Schultz,159,,2,https://www.thethirdturn.com/wiki/Maxwell_Schultz/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,30,8,30,,M.G. Gajewski,https://www.thethirdturn.com/wiki/M.G._Gajewski,158,,2,https://www.thethirdturn.com/wiki/M.G._Gajewski/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,31,8,,,Brady Baldry,https://www.thethirdturn.com/wiki/Brady_Baldry,,,2,https://www.thethirdturn.com/wiki/Brady_Baldry/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,32,8,,,Terry Baldry,https://www.thethirdturn.com/wiki/Terry_Baldry,,,2,https://www.thethirdturn.com/wiki/Terry_Baldry/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,33,8,,,Rory Melbinger,https://www.thethirdturn.com/wiki/Rory_Melbinger,,,2,https://www.thethirdturn.com/wiki/Rory_Melbinger/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,34,8,,,Brett Piontek,https://www.thethirdturn.com/wiki/Brett_Piontek,,,2,https://www.thethirdturn.com/wiki/Brett_Piontek/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,35,8,,,Brandon Selle,https://www.thethirdturn.com/wiki/Brandon_Selle,,,2,https://www.thethirdturn.com/wiki/Brandon_Selle/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,36,8,,,J.J. Smith,https://www.thethirdturn.com/wiki/J.J._Smith,,,2,https://www.thethirdturn.com/wiki/J.J._Smith/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,37,8,,,Jason Vandenberg,https://www.thethirdturn.com/wiki/Jason_Vandenberg,,,2,https://www.thethirdturn.com/wiki/Jason_Vandenberg/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,38,8,,,Jeff Weinfurter,https://www.thethirdturn.com/wiki/Jeff_Weinfurter,,,2,https://www.thethirdturn.com/wiki/Jeff_Weinfurter/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,39,8,,,Josh Bauer,https://www.thethirdturn.com/wiki/Josh_Bauer,,,1,https://www.thethirdturn.com/wiki/Josh_Bauer/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,40,8,,,Kyle Calmes,https://www.thethirdturn.com/wiki/Kyle_Calmes,,,1,https://www.thethirdturn.com/wiki/Kyle_Calmes/Results/Wisconsin_Challenge_Series/2008,0,,1,,1,,,
2008,2008_wisconsin_challenge_series.html,3,41,8,,,Jim Carlson,https://www.thethirdturn.com/wiki/Jim_Carlson,,,1,https://www.thethirdturn.com/wiki/Jim_Carlson/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,42,8,,,Mike Gardner,https://www.thethirdturn.com/wiki/Mike_Gardner,,,1,https://www.thethirdturn.com/wiki/Mike_Gardner/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,43,8,,,Darek Gress,https://www.thethirdturn.com/wiki/Darek_Gress,,,1,https://www.thethirdturn.com/wiki/Darek_Gress/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,44,8,,,Monte Gress,https://www.thethirdturn.com/wiki/Monte_Gress,,,1,https://www.thethirdturn.com/wiki/Monte_Gress/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,45,8,,,Chris Grimes,https://www.thethirdturn.com/wiki/Chris_Grimes,,,1,https://www.thethirdturn.com/wiki/Chris_Grimes/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,46,8,,,Mike Gunderson,https://www.thethirdturn.com/wiki/Mike_Gunderson,,,1,https://www.thethirdturn.com/wiki/Mike_Gunderson/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,47,8,,,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,,,1,https://www.thethirdturn.com/wiki/Nathan_Haseleu/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,48,8,,,Brandon Hill,https://www.thethirdturn.com/wiki/Brandon_Hill_(WI),,,1,https://www.thethirdturn.com/wiki/Brandon_Hill_(WI)/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,49,8,,,Aaron Kania,https://www.thethirdturn.com/wiki/Aaron_Kania,,,1,https://www.thethirdturn.com/wiki/Aaron_Kania/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,50,8,,,Jeff Kendall,https://www.thethirdturn.com/wiki/Jeff_Kendall,,,1,https://www.thethirdturn.com/wiki/Jeff_Kendall/Results/Wisconsin_Challenge_Series/2008,0,,1,,1,,,
2008,2008_wisconsin_challenge_series.html,3,51,8,,,Neil Knoblock,https://www.thethirdturn.com/wiki/Neil_Knoblock,,,1,https://www.thethirdturn.com/wiki/Neil_Knoblock/Results/Wisconsin_Challenge_Series/2008,0,,1,,1,,,
2008,2008_wisconsin_challenge_series.html,3,52,8,,,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,,,1,https://www.thethirdturn.com/wiki/Frank_Kreyer/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,53,8,,,Dean LaPointe,https://www.thethirdturn.com/wiki/Dean_LaPointe,,,1,https://www.thethirdturn.com/wiki/Dean_LaPointe/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,54,8,,,Dan Lensing,https://www.thethirdturn.com/wiki/Dan_Lensing,,,1,https://www.thethirdturn.com/wiki/Dan_Lensing/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,55,8,,,Tom Lichtfeld,https://www.thethirdturn.com/wiki/Tom_Lichtfeld,,,1,https://www.thethirdturn.com/wiki/Tom_Lichtfeld/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,56,8,,,Doug Mahlik,https://www.thethirdturn.com/wiki/Doug_Mahlik,,,1,https://www.thethirdturn.com/wiki/Doug_Mahlik/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,57,8,,,Terry Patnode,https://www.thethirdturn.com/wiki/Terry_Patnode,,,1,https://www.thethirdturn.com/wiki/Terry_Patnode/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,58,8,,,Keith Romenesko,https://www.thethirdturn.com/wiki/Keith_Romenesko,,,1,https://www.thethirdturn.com/wiki/Keith_Romenesko/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,59,8,,,"John Totzke, Jr.","https://www.thethirdturn.com/wiki/John_Totzke,_Jr.",,,1,"https://www.thethirdturn.com/wiki/John_Totzke,_Jr./Results/Wisconsin_Challenge_Series/2008",0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,60,8,,,Robb Vanderloop,https://www.thethirdturn.com/wiki/Robb_Vanderloop,,,1,https://www.thethirdturn.com/wiki/Robb_Vanderloop/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,61,8,,,Chris Wimmer,https://www.thethirdturn.com/wiki/Chris_Wimmer,,,1,https://www.thethirdturn.com/wiki/Chris_Wimmer/Results/Wisconsin_Challenge_Series/2008,0,,0,,1,,,
2008,2008_wisconsin_challenge_series.html,3,62,8,,,Russ Blakeley,https://www.thethirdturn.com/wiki/Russ_Blakeley,,,0,https://www.thethirdturn.com/wiki/Russ_Blakeley/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,63,8,,,Michael Bohm,https://www.thethirdturn.com/wiki/Michael_Bohm,,,0,https://www.thethirdturn.com/wiki/Michael_Bohm/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,0,
2008,2008_wisconsin_challenge_series.html,3,64,8,,,Kevin Brescia,https://www.thethirdturn.com/wiki/Kevin_Brescia,,,0,https://www.thethirdturn.com/wiki/Kevin_Brescia/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,65,8,,,Jesse Haase,https://www.thethirdturn.com/wiki/Jesse_Haase,,,0,https://www.thethirdturn.com/wiki/Jesse_Haase/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,0,
2008,2008_wisconsin_challenge_series.html,3,66,8,,,Callin Harrell,https://www.thethirdturn.com/wiki/Callin_Harrell,,,0,https://www.thethirdturn.com/wiki/Callin_Harrell/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,67,8,,,Shane Morrissey,https://www.thethirdturn.com/wiki/Shane_Morrissey,,,0,https://www.thethirdturn.com/wiki/Shane_Morrissey/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,68,8,,,Jesse Oudenhoven,https://www.thethirdturn.com/wiki/Jesse_Oudenhoven,,,0,https://www.thethirdturn.com/wiki/Jesse_Oudenhoven/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,69,8,,,Eric Roberts,https://www.thethirdturn.com/wiki/Eric_Roberts,,,0,https://www.thethirdturn.com/wiki/Eric_Roberts/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,70,8,,,Kyle Quella,https://www.thethirdturn.com/wiki/Kyle_Quella,,,0,https://www.thethirdturn.com/wiki/Kyle_Quella/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2008,2008_wisconsin_challenge_series.html,3,71,8,,,Larry Schotten,https://www.thethirdturn.com/wiki/Larry_Schotten,,,0,https://www.thethirdturn.com/wiki/Larry_Schotten/Results/Wisconsin_Challenge_Series/2008,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,0,0,3,<<< Previous Season,https://www.thethirdturn.com/wiki/2008_Wisconsin_Challenge_Series_Central,VIEW ALL SEASONS FOR THIS SERIES,https://www.thethirdturn.com/wiki/Wisconsin_Challenge_Series_Central,Next Season >>>,https://www.thethirdturn.com/wiki/2017_Wisconsin_Challenge_Series_Central,,,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,0,1,RACE LISTINGS,,,,,,,,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,1,4,Race,,Date,,Track,,Winner,,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,2,4,1,https://www.thethirdturn.com/wiki/2009_Memorial_100_(WCS),25 May 2009,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Mark Eswein,https://www.thethirdturn.com/wiki/Mark_Eswein,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,3,4,2,https://www.thethirdturn.com/wiki/2009_Nasonville_Dairy/Weber%27s_Farm_Store_80,13 June 2009,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,Steve Holzhausen,https://www.thethirdturn.com/wiki/Steve_Holzhausen,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,4,4,3,https://www.thethirdturn.com/wiki/2009_North_American_Cup_sponsored_by_3D_Construction_%26_Great_Lakes_Components,4 July 2009,,"Wisconsin Dells, WI",https://www.thethirdturn.com/wiki/Dells_Raceway_Park,Chris Weinkauf,https://www.thethirdturn.com/wiki/Chris_Weinkauf,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,5,4,4,https://www.thethirdturn.com/wiki/2009_Larry_Detjens_Memorial,31 July 2009,,"Plover, WI",https://www.thethirdturn.com/wiki/Golden_Sands_Speedway,Andrew Morrissey,https://www.thethirdturn.com/wiki/Andrew_Morrissey,,,,,,,,
2009,2009_wisconsin_challenge_series.html,1,6,4,5,https://www.thethirdturn.com/wiki/2009_WCS_Championship_80,13 September 2009,,"Marshfield, WI",https://www.thethirdturn.com/wiki/Marshfield_Motor_Speedway,Skylar Holzhausen,https://www.thethirdturn.com/wiki/Skylar_Holzhausen,,,,,,,,
2009,2009_wisconsin_challenge_series.html,2,0,1,FINAL POINT STANDINGS,,,,,,,,,,,,,,,
2009,2009_wisconsin_challenge_series.html,3,0,8,Fin,,Driver,,Pts,,St,,W,,T5,,T10,,Pole,
2009,2009_wisconsin_challenge_series.html,3,1,8,1,,Mark Eswein,https://www.thethirdturn.com/wiki/Mark_Eswein,896,,5,https://www.thethirdturn.com/wiki/Mark_Eswein/Results/Wisconsin_Challenge_Series/2009,1,,4,,5,,,
2009,2009_wisconsin_challenge_series.html,3,2,8,2,,Steve Holzhausen,https://www.thethirdturn.com/wiki/Steve_Holzhausen,855,,5,https://www.thethirdturn.com/wiki/Steve_Holzhausen/Results/Wisconsin_Challenge_Series/2009,1,,4,,4,,,
2009,2009_wisconsin_challenge_series.html,3,3,8,3,,Chris Weinkauf,https://www.thethirdturn.com/wiki/Chris_Weinkauf,853,,5,https://www.thethirdturn.com/wiki/Chris_Weinkauf/Results/Wisconsin_Challenge_Series/2009,1,,3,,5,,,
2009,2009_wisconsin_challenge_series.html,3,4,8,4,,Skylar Holzhausen,https://www.thethirdturn.com/wiki/Skylar_Holzhausen,767,,5,https://www.thethirdturn.com/wiki/Skylar_Holzhausen/Results/Wisconsin_Challenge_Series/2009,1,,1,,3,,,
2009,2009_wisconsin_challenge_series.html,3,5,8,5,,Jason Weinkauf,https://www.thethirdturn.com/wiki/Jason_Weinkauf,750,,5,https://www.thethirdturn.com/wiki/Jason_Weinkauf/Results/Wisconsin_Challenge_Series/2009,0,,1,,4,,,
2009,2009_wisconsin_challenge_series.html,3,6,8,6,,"Eugene Gregorich, Jr.","https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr.",741,,4,"https://www.thethirdturn.com/wiki/Eugene_Gregorich,_Jr./Results/Wisconsin_Challenge_Series/2009",0,,1,,3,,,
2009,2009_wisconsin_challenge_series.html,3,7,8,7,,Brandon Selle,https://www.thethirdturn.com/wiki/Brandon_Selle,670,,4,https://www.thethirdturn.com/wiki/Brandon_Selle/Results/Wisconsin_Challenge_Series/2009,0,,0,,2,,,
2009,2009_wisconsin_challenge_series.html,3,8,8,7,,Frank Nitzke,https://www.thethirdturn.com/wiki/Frank_Nitzke,670,,4,https://www.thethirdturn.com/wiki/Frank_Nitzke/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,9,8,9,,Rory Melbinger,https://www.thethirdturn.com/wiki/Rory_Melbinger,646,,5,https://www.thethirdturn.com/wiki/Rory_Melbinger/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,10,8,10,,Tim Hintz,https://www.thethirdturn.com/wiki/Tim_Hintz,634,,3,https://www.thethirdturn.com/wiki/Tim_Hintz/Results/Wisconsin_Challenge_Series/2009,0,,0,,2,,,
2009,2009_wisconsin_challenge_series.html,3,11,8,11,,Mark Mackesy,https://www.thethirdturn.com/wiki/Mark_Mackesy,631,,4,https://www.thethirdturn.com/wiki/Mark_Mackesy/Results/Wisconsin_Challenge_Series/2009,0,,1,,1,,,
2009,2009_wisconsin_challenge_series.html,3,12,8,12,,Chad Selk,https://www.thethirdturn.com/wiki/Chad_Selk,609,,3,https://www.thethirdturn.com/wiki/Chad_Selk/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,13,8,13,,Darek Gress,https://www.thethirdturn.com/wiki/Darek_Gress,582,,4,https://www.thethirdturn.com/wiki/Darek_Gress/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,14,8,14,,Jim Duchow,https://www.thethirdturn.com/wiki/Jim_Duchow,565,,3,https://www.thethirdturn.com/wiki/Jim_Duchow/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,15,8,15,,Kenny Reiser,https://www.thethirdturn.com/wiki/Kenny_Reiser,556,,4,https://www.thethirdturn.com/wiki/Kenny_Reiser/Results/Wisconsin_Challenge_Series/2009,0,,1,,2,,,
2009,2009_wisconsin_challenge_series.html,3,16,8,16,,Jeremy Lepak,https://www.thethirdturn.com/wiki/Jeremy_Lepak,540,,4,https://www.thethirdturn.com/wiki/Jeremy_Lepak/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,17,8,17,,Andrew Morrissey,https://www.thethirdturn.com/wiki/Andrew_Morrissey,469,,3,https://www.thethirdturn.com/wiki/Andrew_Morrissey/Results/Wisconsin_Challenge_Series/2009,1,,1,,2,,,
2009,2009_wisconsin_challenge_series.html,3,18,8,18,,Elliott Weiler,https://www.thethirdturn.com/wiki/Elliott_Weiler,459,,3,https://www.thethirdturn.com/wiki/Elliott_Weiler/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,19,8,19,,Tim Sauter,https://www.thethirdturn.com/wiki/Tim_Sauter,458,,2,https://www.thethirdturn.com/wiki/Tim_Sauter/Results/Wisconsin_Challenge_Series/2009,0,,2,,2,,,
2009,2009_wisconsin_challenge_series.html,3,20,8,20,,Jack Greenwood,https://www.thethirdturn.com/wiki/Jack_Greenwood,430,,2,https://www.thethirdturn.com/wiki/Jack_Greenwood/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,21,8,21,,Jeff Weinfurter,https://www.thethirdturn.com/wiki/Jeff_Weinfurter,420,,4,https://www.thethirdturn.com/wiki/Jeff_Weinfurter/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,22,8,22,,Travis Sauter,https://www.thethirdturn.com/wiki/Travis_Sauter,402,,3,https://www.thethirdturn.com/wiki/Travis_Sauter/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,23,8,23,,Dillon Kralovetz,https://www.thethirdturn.com/wiki/Dillon_Kralovetz,391,,2,https://www.thethirdturn.com/wiki/Dillon_Kralovetz/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,24,8,24,,Kenny Richards,https://www.thethirdturn.com/wiki/Kenny_Richards,389,,3,https://www.thethirdturn.com/wiki/Kenny_Richards/Results/Wisconsin_Challenge_Series/2009,0,,1,,1,,,
2009,2009_wisconsin_challenge_series.html,3,25,8,25,,Tim Rothe,https://www.thethirdturn.com/wiki/Tim_Rothe,385,,3,https://www.thethirdturn.com/wiki/Tim_Rothe/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,26,8,26,,Tim Schendel,https://www.thethirdturn.com/wiki/Tim_Schendel,350,,2,https://www.thethirdturn.com/wiki/Tim_Schendel/Results/Wisconsin_Challenge_Series/2009,0,,2,,2,,,
2009,2009_wisconsin_challenge_series.html,3,27,8,27,,Keith Bohmsach,https://www.thethirdturn.com/wiki/Keith_Bohmsach,274,,2,https://www.thethirdturn.com/wiki/Keith_Bohmsach/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,28,8,28,,Jordan Thiel,https://www.thethirdturn.com/wiki/Jordan_Thiel,268,,2,https://www.thethirdturn.com/wiki/Jordan_Thiel/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,29,8,29,,Dean LaPointe,https://www.thethirdturn.com/wiki/Dean_LaPointe,235,,2,https://www.thethirdturn.com/wiki/Dean_LaPointe/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,30,8,30,,Rene Scheinoha,https://www.thethirdturn.com/wiki/Rene_Scheinoha,226,,1,https://www.thethirdturn.com/wiki/Rene_Scheinoha/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,31,8,31,,M.G. Gajewski,https://www.thethirdturn.com/wiki/M.G._Gajewski,223,,1,https://www.thethirdturn.com/wiki/M.G._Gajewski/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,32,8,32,,Chris Wimmer,https://www.thethirdturn.com/wiki/Chris_Wimmer,185,,1,https://www.thethirdturn.com/wiki/Chris_Wimmer/Results/Wisconsin_Challenge_Series/2009,0,,1,,1,,,
2009,2009_wisconsin_challenge_series.html,3,33,8,33,,Nathan Haseleu,https://www.thethirdturn.com/wiki/Nathan_Haseleu,170,,1,https://www.thethirdturn.com/wiki/Nathan_Haseleu/Results/Wisconsin_Challenge_Series/2009,0,,1,,1,,,
2009,2009_wisconsin_challenge_series.html,3,34,8,34,,Blake Horstman,https://www.thethirdturn.com/wiki/Blake_Horstman,156,,1,https://www.thethirdturn.com/wiki/Blake_Horstman/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,35,8,35,,Johnny Sauter,https://www.thethirdturn.com/wiki/Johnny_Sauter,152,,1,https://www.thethirdturn.com/wiki/Johnny_Sauter/Results/Wisconsin_Challenge_Series/2009,0,,0,,1,,,
2009,2009_wisconsin_challenge_series.html,3,36,8,36,,Nick Mahlik,https://www.thethirdturn.com/wiki/Nick_Mahlik,137,,1,https://www.thethirdturn.com/wiki/Nick_Mahlik/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,37,8,37,,Mike Gunderson,https://www.thethirdturn.com/wiki/Mike_Gunderson,131,,1,https://www.thethirdturn.com/wiki/Mike_Gunderson/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,38,8,38,,Frank Kreyer,https://www.thethirdturn.com/wiki/Frank_Kreyer,128,,1,https://www.thethirdturn.com/wiki/Frank_Kreyer/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,39,8,38,,David Trute,https://www.thethirdturn.com/wiki/David_Trute,128,,1,https://www.thethirdturn.com/wiki/David_Trute/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,40,8,40,,Kyle Kinder,https://www.thethirdturn.com/wiki/Kyle_Kinder,125,,1,https://www.thethirdturn.com/wiki/Kyle_Kinder/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,41,8,41,,Chris Brooks,https://www.thethirdturn.com/wiki/Chris_Brooks,122,,1,https://www.thethirdturn.com/wiki/Chris_Brooks/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,42,8,42,,Travis Stebane,https://www.thethirdturn.com/wiki/Travis_Stebane,120,,1,https://www.thethirdturn.com/wiki/Travis_Stebane/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,43,8,43,,Mark Van,https://www.thethirdturn.com/wiki/Mark_Van,118,,1,https://www.thethirdturn.com/wiki/Mark_Van/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,44,8,44,,Dan Lensing,https://www.thethirdturn.com/wiki/Dan_Lensing,116,,1,https://www.thethirdturn.com/wiki/Dan_Lensing/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,45,8,45,,Jeff Storm,https://www.thethirdturn.com/wiki/Jeff_Storm,114,,1,https://www.thethirdturn.com/wiki/Jeff_Storm/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
2009,2009_wisconsin_challenge_series.html,3,46,8,46,,Tom Lichtfeld,https://www.thethirdturn.com/wiki/Tom_Lichtfeld,110,,1,https://www.thethirdturn.com/wiki/Tom_Lichtfeld/Results/Wisconsin_Challenge_Series/2009,0,,0,,0,,,
